Row, Timestamp, Series 5, Series 6, Series 7, Series 8
1951, 31.602, , , , 
1952, 31.617, , , , 
1953, 31.643, 0      , 0      , 100    , 0      
1954, 31.655, , , , 
1955, 31.666, , , , 
1956, 31.677, 0      , 0      , 100    , 0      
1957, 31.704, , , , 
1958, 31.725, , , , 
1959, 31.742, 0      , 0      , 100    , 0      
1960, 31.766, , , , 
1961, 31.780, , , , 
1962, 31.800, 0      , 0      , 100    , 0      
1963, 31.817, , , , 
1964, 31.830, , , , 
1965, 31.855, 0      , 0      , 100    , 0      
1966, 31.875, , , , 
1967, 31.891, , , , 
1968, 31.902, 0      , 0      , 100    , 0      
1969, 31.913, , , , 
1970, 31.926, , , , 
1971, 31.942, 0      , 0      , 100    , 0      
1972, 31.955, , , , 
1973, 31.980, , , , 
1974, 32.003, 0      , 0      , 100    , 0      
1975, 32.016, , , , 
1976, 32.031, , , , 
1977, 32.052, 0      , 0      , 100    , 0      
1978, 32.067, , , , 
1979, 32.080, , , , 
1980, 32.093, 0      , 0      , 100    , 0      
1981, 32.105, , , , 
1982, 32.115, , , , 
1983, 32.140, 0      , 0      , 100    , 0      
1984, 32.152, , , , 
1985, 32.168, , , , 
1986, 32.180, 0      , 0      , 100    , 0      
1987, 32.191, , , , 
1988, 32.205, , , , 
1989, 32.227, 0      , 0      , 100    , 0      
1990, 32.243, , , , 
1991, 32.255, , , , 
1992, 32.267, 0      , 0      , 100    , 0      
1993, 32.280, , , , 
1994, 32.302, , , , 
1995, 32.317, 0      , 0      , 100    , 0      
1996, 32.328, , , , 
1997, 32.341, , , , 
1998, 32.356, 0      , 0      , 100    , 0      
1999, 32.376, , , , 
2000, 32.392, , , , 
2001, 32.416, 0      , 0      , 100    , 0      
2002, 32.430, , , , 
2003, 32.451, , , , 
2004, 32.468, 0      , 0      , 100    , 0      
2005, 32.480, , , , 
2006, 32.491, , , , 
2007, 32.505, 0      , 0      , 100    , 0      
2008, 32.526, , , , 
2009, 32.542, , , , 
2010, 32.555, 0      , 0      , 100    , 0      
2011, 32.566, , , , 
2012, 32.581, , , , 
2013, 32.601, 0      , 0      , 100    , 0      
2014, 32.617, , , , 
2015, 32.628, , , , 
2016, 32.640, 0      , 0      , 100    , 0      
2017, 32.655, , , , 
2018, 32.676, , , , 
2019, 32.692, 0      , 0      , 100    , 0      
2020, 32.705, , , , 
2021, 32.727, , , , 
2022, 32.739, 0      , 0      , 100    , 0      
2023, 32.751, , , , 
2024, 32.766, , , , 
2025, 32.789, 0      , 0      , 100    , 0      
2026, 32.807, , , , 
2027, 32.827, , , , 
2028, 32.843, 0      , 0      , 100    , 0      
2029, 32.855, , , , 
2030, 32.866, , , , 
2031, 32.881, 0      , 0      , 100    , 0      
2032, 32.902, , , , 
2033, 32.918, , , , 
2034, 32.930, 0      , 0      , 100    , 0      
2035, 32.942, , , , 
2036, 32.966, , , , 
2037, 32.988, 0      , 0      , 100    , 0      
2038, 33.000, , , , 
2039, 33.016, , , , 
2040, 33.030, 0      , 0      , 100    , 0      
2041, 33.051, , , , 
2042, 33.067, , , , 
2043, 33.090, 0      , 0      , 100    , 0      
2044, 33.102, , , , 
2045, 33.117, , , , 
2046, 33.140, 0      , 0      , 100    , 0      
2047, 33.152, , , , 
2048, 33.165, , , , 
2049, 33.177, 0      , 0      , 100    , 0      
2050, 33.193, , , , 
2051, 33.205, , , , 
2052, 33.216, 0      , 0      , 100    , 0      
2053, 33.240, , , , 
2054, 33.252, , , , 
2055, 33.267, 0      , 0      , 100    , 0      
2056, 33.278, , , , 
2057, 33.291, , , , 
2058, 33.305, 0      , 0      , 100    , 0      
2059, 33.324, , , , 
2060, 33.341, , , , 
2061, 33.352, 0      , 0      , 100    , 0      
2062, 33.391, , , , 
2063, 33.403, , , , 
2064, 33.417, 0      , 0      , 100    , 0      
2065, 33.440, , , , 
2066, 33.452, , , , 
2067, 33.469, 0      , 0      , 100    , 0      
2068, 33.482, , , , 
2069, 33.493, , , , 
2070, 33.505, 0      , 0      , 100    , 0      
2071, 33.527, , , , 
2072, 33.542, , , , 
2073, 33.567, 0      , 0      , 100    , 0      
2074, 33.592, , , , 
2075, 33.605, , , , 
2076, 33.626, 0      , 0      , 100    , 0      
2077, 33.642, , , , 
2078, 33.664, , , , 
2079, 33.682, 0      , 0      , 100    , 0      
2080, 33.703, , , , 
2081, 33.716, , , , 
2082, 33.731, 0      , 0      , 100    , 0      
2083, 33.752, , , , 
2084, 33.766, , , , 
2085, 33.780, 0      , 0      , 100    , 0      
2086, 33.800, , , , 
2087, 33.816, , , , 
2088, 33.827, 0      , 0      , 100    , 0      
2089, 33.842, , , , 
2090, 33.854, , , , 
2091, 33.869, 0      , 0      , 100    , 0      
2092, 33.891, , , , 
2093, 33.905, , , , 
2094, 33.941, 0      , 0      , 100    , 0      
2095, 33.952, , , , 
2096, 33.968, , , , 
2097, 33.980, 0      , 0      , 100    , 0      
2098, 33.991, , , , 
2099, 34.003, , , , 
2100, 34.015, 0      , 0      , 100    , 0      
2101, 34.030, , , , 
2102, 34.051, , , , 
2103, 34.067, 0      , 0      , 100    , 0      
2104, 34.080, , , , 
2105, 34.105, , , , 
2106, 34.126, 0      , 0      , 100    , 0      
2107, 34.142, , , , 
2108, 34.155, , , , 
2109, 34.180, 0      , 0      , 100    , 0      
2110, 34.201, , , , 
2111, 34.216, , , , 
2112, 34.230, 0      , 0      , 100    , 0      
2113, 34.252, , , , 
2114, 34.267, , , , 
2115, 34.280, 0      , 0      , 100    , 0      
2116, 34.293, , , , 
2117, 34.305, , , , 
2118, 34.316, 0      , 0      , 100    , 0      
2119, 34.330, , , , 
2120, 34.351, , , , 
2121, 34.367, 0      , 0      , 100    , 0      
2122, 34.380, , , , 
2123, 34.415, , , , 
2124, 34.427, 0      , 0      , 100    , 0      
2125, 34.442, , , , 
2126, 34.453, , , , 
2127, 34.465, 0      , 0      , 100    , 0      
2128, 34.480, , , , 
2129, 34.503, , , , 
2130, 34.516, 0      , 0      , 100    , 0      
2131, 34.527, , , , 
2132, 34.539, , , , 
2133, 34.552, 0      , 0      , 100    , 0      
2134, 34.568, , , , 
2135, 34.580, , , , 
2136, 34.592, 0      , 0      , 100    , 0      
2137, 34.606, , , , 
2138, 34.627, , , , 
2139, 34.641, 0      , 0      , 100    , 0      
2140, 34.652, , , , 
2141, 34.668, , , , 
2142, 34.680, 0      , 0      , 100    , 0      
2143, 34.691, , , , 
2144, 34.705, , , , 
2145, 34.740, 0      , 0      , 100    , 0      
2146, 34.751, , , , 
2147, 34.767, , , , 
2148, 34.791, 0      , 0      , 100    , 0      
2149, 34.805, , , , 
2150, 34.826, , , , 
2151, 34.841, 0      , 0      , 100    , 0      
2152, 34.855, , , , 
2153, 34.880, , , , 
2154, 34.900, 0      , 0      , 100    , 0      
2155, 34.917, , , , 
2156, 34.941, , , , 
2157, 34.965, 0      , 0      , 100    , 0      
2158, 34.976, , , , 
2159, 34.991, , , , 
2160, 35.016, 0      , 0      , 100    , 0      
2161, 35.030, , , , 
2162, 35.051, , , , 
2163, 35.068, 0      , 0      , 100    , 0      
2164, 35.080, , , , 
2165, 35.092, , , , 
2166, 35.105, 0      , 0      , 100    , 0      
2167, 35.126, , , , 
2168, 35.141, , , , 
2169, 35.165, 0      , 0      , 100    , 0      
2170, 35.191, , , , 
2171, 35.202, , , , 
2172, 35.218, 0      , 0      , 100    , 0      
2173, 35.230, , , , 
2174, 35.251, , , , 
2175, 35.266, 0      , 0      , 100    , 0      
2176, 35.277, , , , 
2177, 35.293, , , , 
2178, 35.305, 0      , 0      , 100    , 0      
2179, 35.316, , , , 
2180, 35.340, , , , 
2181, 35.352, 0      , 0      , 100    , 0      
2182, 35.368, , , , 
2183, 35.380, , , , 
2184, 35.391, 0      , 0      , 100    , 0      
2185, 35.406, , , , 
2186, 35.427, , , , 
2187, 35.443, 0      , 0      , 100    , 0      
2188, 35.455, , , , 
2189, 35.466, , , , 
2190, 35.480, 0      , 0      , 100    , 0      
2191, 35.501, , , , 
2192, 35.517, , , , 
2193, 35.539, 0      , 0      , 100    , 0      
2194, 35.556, , , , 
2195, 35.576, , , , 
2196, 35.592, 0      , 0      , 100    , 0      
2197, 35.606, , , , 
2198, 35.617, , , , 
2199, 35.631, 0      , 0      , 100    , 0      
2200, 35.652, , , , 
2201, 35.668, , , , 
2202, 35.680, 0      , 0      , 100    , 0      
2203, 35.691, , , , 
2204, 35.715, , , , 
2205, 35.740, 0      , 0      , 100    , 0      
2206, 35.751, , , , 
2207, 35.767, , , , 
2208, 35.792, 0      , 0      , 100    , 0      
2209, 35.805, , , , 
2210, 35.826, , , , 
2211, 35.842, 0      , 0      , 100    , 0      
2212, 35.865, , , , 
2213, 35.880, , , , 
2214, 35.901, 0      , 0      , 100    , 0      
2215, 35.916, , , , 
2216, 35.927, , , , 
2217, 35.940, 0      , 0      , 100    , 0      
2218, 35.953, , , , 
2219, 35.967, , , , 
2220, 35.980, 0      , 0      , 100    , 0      
2221, 36.000, , , , 
2222, 36.013, , , , 
2223, 36.026, 0      , 0      , 100    , 0      
2224, 36.041, , , , 
2225, 36.053, , , , 
2226, 36.065, 0      , 0      , 100    , 0      
2227, 36.090, , , , 
2228, 36.101, , , , 
2229, 36.116, 0      , 0      , 100    , 0      
2230, 36.127, , , , 
2231, 36.138, , , , 
2232, 36.151, 0      , 0      , 100    , 0      
2233, 36.165, , , , 
2234, 36.177, , , , 
2235, 36.191, 0      , 0      , 100    , 0      
2236, 36.216, , , , 
2237, 36.229, , , , 
2238, 36.242, 0      , 0      , 100    , 0      
2239, 36.266, , , , 
2240, 36.290, , , , 
2241, 36.301, 0      , 0      , 100    , 0      
2242, 36.316, , , , 
2243, 36.340, , , , 
2244, 36.366, 0      , 0      , 100    , 0      
2245, 36.377, , , , 
2246, 36.392, , , , 
2247, 36.416, 0      , 0      , 100    , 0      
2248, 36.432, , , , 
2249, 36.453, , , , 
2250, 36.468, 0      , 0      , 100    , 0      
2251, 36.480, , , , 
2252, 36.494, , , , 
2253, 36.516, 0      , 0      , 100    , 0      
2254, 36.540, , , , 
2255, 36.565, , , , 
2256, 36.576, 0      , 0      , 100    , 0      
2257, 36.592, , , , 
2258, 36.605, , , , 
2259, 36.640, 0      , 0      , 100    , 0      
2260, 36.651, , , , 
2261, 36.666, , , , 
2262, 36.690, 0      , 0      , 100    , 0      
2263, 36.703, , , , 
2264, 36.717, , , , 
2265, 36.743, 0      , 0      , 100    , 0      
2266, 36.755, , , , 
2267, 36.766, , , , 
2268, 36.777, 0      , 0      , 100    , 0      
2269, 36.790, , , , 
2270, 36.803, , , , 
2271, 36.818, 0      , 0      , 100    , 0      
2272, 36.830, , , , 
2273, 36.844, , , , 
2274, 36.865, 0      , 0      , 100    , 0      
2275, 36.878, , , , 
2276, 36.892, , , , 
2277, 36.906, 0      , 0      , 100    , 0      
2278, 36.927, , , , 
2279, 36.942, , , , 
2280, 36.955, 0      , 0      , 100    , 0      
2281, 36.978, , , , 
2282, 36.990, , , , 
2283, 37.002, 0      , 0      , 100    , 0      
2284, 37.017, , , , 
2285, 37.028, , , , 
2286, 37.041, 0      , 0      , 100    , 0      
2287, 37.055, , , , 
2288, 37.076, , , , 
2289, 37.091, 0      , 0      , 100    , 0      
2290, 37.102, , , , 
2291, 37.115, , , , 
2292, 37.141, 0      , 0      , 100    , 0      
2293, 37.153, , , , 
2294, 37.166, , , , 
2295, 37.180, 0      , 0      , 100    , 0      
2296, 37.201, , , , 
2297, 37.219, , , , 
2298, 37.230, 0      , 0      , 100    , 0      
2299, 37.242, , , , 
2300, 37.265, , , , 
2301, 37.277, 0      , 0      , 100    , 0      
2302, 37.292, , , , 
2303, 37.303, , , , 
2304, 37.315, 0      , 0      , 100    , 0      
2305, 37.330, , , , 
2306, 37.352, , , , 
2307, 37.367, 0      , 0      , 100    , 0      
2308, 37.378, , , , 
2309, 37.392, , , , 
2310, 37.405, 0      , 0      , 100    , 0      
2311, 37.426, , , , 
2312, 37.441, , , , 
2313, 37.452, 0      , 0      , 100    , 0      
2314, 37.465, , , , 
2315, 37.477, , , , 
2316, 37.493, 0      , 0      , 100    , 0      
2317, 37.505, , , , 
2318, 37.516, , , , 
2319, 37.531, 0      , 0      , 100    , 0      
2320, 37.553, , , , 
2321, 37.568, , , , 
2322, 37.580, 0      , 0      , 100    , 0      
2323, 37.594, , , , 
2324, 37.616, , , , 
2325, 37.631, 0      , 0      , 100    , 0      
2326, 37.653, , , , 
2327, 37.665, , , , 
2328, 37.676, 0      , 0      , 100    , 0      
2329, 37.692, , , , 
2330, 37.716, , , , 
2331, 37.740, 0      , 0      , 100    , 0      
2332, 37.751, , , , 
2333, 37.767, , , , 
2334, 37.789, 0      , 0      , 100    , 0      
2335, 37.802, , , , 
2336, 37.817, , , , 
2337, 37.830, 0      , 0      , 100    , 0      
2338, 37.842, , , , 
2339, 37.855, , , , 
2340, 37.889, 0      , 0      , 100    , 0      
2341, 37.902, , , , 
2342, 37.917, , , , 
2343, 37.941, 0      , 0      , 100    , 0      
2344, 37.955, , , , 
2345, 37.975, , , , 
2346, 37.991, 0      , 0      , 100    , 0      
2347, 38.003, , , , 
2348, 38.017, , , , 
2349, 38.040, 0      , 0      , 100    , 0      
2350, 38.051, , , , 
2351, 38.066, , , , 
2352, 38.077, 0      , 0      , 100    , 0      
2353, 38.090, , , , 
2354, 38.116, , , , 
2355, 38.142, 0      , 0      , 100    , 0      
2356, 38.156, , , , 
2357, 38.178, , , , 
2358, 38.189, 0      , 0      , 100    , 0      
2359, 38.201, , , , 
2360, 38.217, , , , 
2361, 38.240, 0      , 0      , 100    , 0      
2362, 38.255, , , , 
2363, 38.276, , , , 
2364, 38.291, 0      , 0      , 100    , 0      
2365, 38.305, , , , 
2366, 38.327, , , , 
2367, 38.341, 0      , 0      , 100    , 0      
2368, 38.352, , , , 
2369, 38.368, , , , 
2370, 38.389, 0      , 0      , 100    , 0      
2371, 38.405, , , , 
2372, 38.426, , , , 
2373, 38.441, 0      , 0      , 100    , 0      
2374, 38.465, , , , 
2375, 38.491, , , , 
2376, 38.502, 0      , 0      , 100    , 0      
2377, 38.518, , , , 
2378, 38.530, , , , 
2379, 38.541, 0      , 0      , 100    , 0      
2380, 38.565, , , , 
2381, 38.578, , , , 
2382, 38.592, 0      , 0      , 100    , 0      
2383, 38.603, , , , 
2384, 38.618, , , , 
2385, 38.631, 0      , 0      , 100    , 0      
2386, 38.642, , , , 
2387, 38.655, , , , 
2388, 38.677, 0      , 0      , 100    , 0      
2389, 38.692, , , , 
2390, 38.705, , , , 
2391, 38.732, 0      , 0      , 100    , 0      
2392, 38.743, , , , 
2393, 38.764, , , , 
2394, 38.791, 0      , 0      , 100    , 0      
2395, 38.802, , , , 
2396, 38.817, , , , 
2397, 38.841, 0      , 0      , 100    , 0      
2398, 38.855, , , , 
2399, 38.876, , , , 
2400, 38.891, 0      , 0      , 100    , 0      
2401, 38.902, , , , 
2402, 38.914, , , , 
2403, 38.927, 0      , 0      , 100    , 0      
2404, 38.942, , , , 
2405, 38.953, , , , 
2406, 38.965, 0      , 0      , 100    , 0      
2407, 38.980, , , , 
2408, 39.000, , , , 
2409, 39.018, 0      , 0      , 100    , 0      
2410, 39.030, , , , 
2411, 39.053, , , , 
2412, 39.066, 0      , 0      , 100    , 0      
2413, 39.077, , , , 
2414, 39.092, , , , 
2415, 39.116, 0      , 0      , 100    , 0      
2416, 39.131, , , , 
2417, 39.152, , , , 
2418, 39.167, 0      , 0      , 100    , 0      
2419, 39.178, , , , 
2420, 39.191, , , , 
2421, 39.205, 0      , 0      , 100    , 0      
2422, 39.225, , , , 
2423, 39.241, , , , 
2424, 39.266, 0      , 0      , 100    , 0      
2425, 39.280, , , , 
2426, 39.301, , , , 
2427, 39.316, 0      , 0      , 100    , 0      
2428, 39.330, , , , 
2429, 39.366, , , , 
2430, 39.377, 0      , 0      , 100    , 0      
2431, 39.393, , , , 
2432, 39.405, , , , 
2433, 39.416, 0      , 0      , 100    , 0      
2434, 39.430, , , , 
2435, 39.452, , , , 
2436, 39.467, 0      , 0      , 100    , 0      
2437, 39.478, , , , 
2438, 39.491, , , , 
2439, 39.505, 0      , 0      , 100    , 0      
2440, 39.525, , , , 
2441, 39.541, , , , 
2442, 39.552, 0      , 0      , 100    , 0      
2443, 39.565, , , , 
2444, 39.581, , , , 
2445, 39.592, 0      , 0      , 100    , 0      
2446, 39.603, , , , 
2447, 39.618, , , , 
2448, 39.639, 0      , 0      , 100    , 0      
2449, 39.655, , , , 
2450, 39.676, , , , 
2451, 39.691, 0      , 0      , 100    , 0      
2452, 39.705, , , , 
2453, 39.730, , , , 
2454, 39.755, 0      , 0      , 100    , 0      
2455, 39.767, , , , 
2456, 39.792, , , , 
2457, 39.805, 0      , 0      , 100    , 0      
2458, 39.826, , , , 
2459, 39.841, , , , 
2460, 39.866, 0      , 0      , 100    , 0      
2461, 39.880, , , , 
2462, 39.903, , , , 
2463, 39.916, 0      , 0      , 100    , 0      
2464, 39.930, , , , 
2465, 39.952, , , , 
2466, 39.968, 0      , 0      , 100    , 0      
2467, 39.981, , , , 
2468, 39.992, , , , 
2469, 40.006, 0      , 0      , 100    , 0      
2470, 40.029, , , , 
2471, 40.050, , , , 
2472, 40.065, 0      , 0      , 100    , 0      
2473, 40.076, , , , 
2474, 40.089, , , , 
2475, 40.101, 0      , 0      , 100    , 0      
2476, 40.117, , , , 
2477, 40.128, , , , 
2478, 40.140, 0      , 0      , 100    , 0      
2479, 40.155, , , , 
2480, 40.175, , , , 
2481, 40.190, 0      , 0      , 100    , 0      
2482, 40.202, , , , 
2483, 40.215, , , , 
2484, 40.227, 0      , 0      , 100    , 0      
2485, 40.241, , , , 
2486, 40.256, , , , 
2487, 40.276, 0      , 0      , 100    , 0      
2488, 40.290, , , , 
2489, 40.302, , , , 
2490, 40.317, 0      , 0      , 100    , 0      
2491, 40.328, , , , 
2492, 40.340, , , , 
2493, 40.365, 0      , 0      , 100    , 0      
2494, 40.376, , , , 
2495, 40.391, , , , 
2496, 40.402, 0      , 0      , 100    , 0      
2497, 40.416, , , , 
2498, 40.441, , , , 
2499, 40.456, 0      , 0      , 100    , 0      
2500, 40.467, , , , 
2501, 40.491, , , , 
2502, 40.515, 0      , 0      , 100    , 0      
2503, 40.528, , , , 
2504, 40.542, , , , 
2505, 40.566, 0      , 0      , 100    , 0      
2506, 40.580, , , , 
2507, 40.600, , , , 
2508, 40.617, 0      , 0      , 100    , 0      
2509, 40.641, , , , 
2510, 40.655, , , , 
2511, 40.675, 0      , 0      , 100    , 0      
2512, 40.691, , , , 
2513, 40.715, , , , 
2514, 40.731, 0      , 0      , 100    , 0      
2515, 40.742, , , , 
2516, 40.753, , , , 
2517, 40.767, 0      , 0      , 100    , 0      
2518, 40.778, , , , 
2519, 40.790, , , , 
2520, 40.805, 0      , 0      , 100    , 0      
2521, 40.826, , , , 
2522, 40.840, , , , 
2523, 40.852, 0      , 0      , 100    , 0      
2524, 40.864, , , , 
2525, 40.876, , , , 
2526, 40.892, 0      , 0      , 100    , 0      
2527, 40.905, , , , 
2528, 40.915, , , , 
2529, 40.930, 0      , 0      , 100    , 0      
2530, 40.950, , , , 
2531, 40.967, , , , 
2532, 40.990, 0      , 0      , 100    , 0      
2533, 41.001, , , , 
2534, 41.016, , , , 
2535, 41.027, 0      , 0      , 100    , 0      
2536, 41.043, , , , 
2537, 41.055, , , , 
2538, 41.066, 0      , 0      , 100    , 0      
2539, 41.090, , , , 
2540, 41.102, , , , 
2541, 41.118, 0      , 0      , 100    , 0      
2542, 41.130, , , , 
2543, 41.141, , , , 
2544, 41.166, 0      , 0      , 100    , 0      
2545, 41.191, , , , 
2546, 41.202, , , , 
2547, 41.217, 0      , 0      , 100    , 0      
2548, 41.228, , , , 
2549, 41.240, , , , 
2550, 41.256, 0      , 0      , 100    , 0      
2551, 41.277, , , , 
2552, 41.292, , , , 
2553, 41.305, 0      , 0      , 100    , 0      
2554, 41.317, , , , 
2555, 41.330, , , , 
2556, 41.352, 0      , 0      , 100    , 0      
2557, 41.367, , , , 
2558, 41.378, , , , 
2559, 41.390, 0      , 0      , 100    , 0      
2560, 41.415, , , , 
2561, 41.441, , , , 
2562, 41.465, 0      , 0      , 100    , 0      
2563, 41.491, , , , 
2564, 41.502, , , , 
2565, 41.517, 0      , 0      , 100    , 0      
2566, 41.528, , , , 
2567, 41.540, , , , 
2568, 41.555, 0      , 0      , 100    , 0      
2569, 41.576, , , , 
2570, 41.590, , , , 
2571, 41.602, 0      , 0      , 100    , 0      
2572, 41.614, , , , 
2573, 41.626, , , , 
2574, 41.642, 0      , 0      , 100    , 0      
2575, 41.664, , , , 
2576, 41.677, , , , 
2577, 41.691, 0      , 0      , 100    , 0      
2578, 41.702, , , , 
2579, 41.718, , , , 
2580, 41.730, 0      , 0      , 100    , 0      
2581, 41.741, , , , 
2582, 41.764, , , , 
2583, 41.777, 0      , 0      , 100    , 0      
2584, 41.792, , , , 
2585, 41.803, , , , 
2586, 41.815, 0      , 0      , 100    , 0      
2587, 41.830, , , , 
2588, 41.850, , , , 
2589, 41.865, 0      , 0      , 100    , 0      
2590, 41.877, , , , 
2591, 41.890, , , , 
2592, 41.902, 0      , 0      , 100    , 0      
2593, 41.916, , , , 
2594, 41.931, , , , 
2595, 41.951, 0      , 0      , 100    , 0      
2596, 41.964, , , , 
2597, 41.977, , , , 
2598, 41.992, 0      , 0      , 100    , 0      
2599, 42.005, , , , 
2600, 42.031, , , , 
2601, 42.051, 0      , 0      , 100    , 0      
2602, 42.066, , , , 
2603, 42.077, , , , 
2604, 42.089, 0      , 0      , 100    , 0      
2605, 42.101, , , , 
2606, 42.117, , , , 
2607, 42.139, 0      , 0      , 100    , 0      
2608, 42.157, , , , 
2609, 42.177, , , , 
2610, 42.194, 0      , 0      , 100    , 0      
2611, 42.207, , , , 
2612, 42.218, , , , 
2613, 42.230, 0      , 0      , 100    , 0      
2614, 42.252, , , , 
2615, 42.266, , , , 
2616, 42.280, 0      , 0      , 100    , 0      
2617, 42.292, , , , 
2618, 42.316, , , , 
2619, 42.340, 0      , 0      , 100    , 0      
2620, 42.353, , , , 
2621, 42.367, , , , 
2622, 42.390, 0      , 0      , 100    , 0      
2623, 42.402, , , , 
2624, 42.418, , , , 
2625, 42.430, 0      , 0      , 100    , 0      
2626, 42.443, , , , 
2627, 42.455, , , , 
2628, 42.467, 0      , 0      , 100    , 0      
2629, 42.480, , , , 
2630, 42.500, , , , 
2631, 42.517, 0      , 0      , 100    , 0      
2632, 42.539, , , , 
2633, 42.552, , , , 
2634, 42.565, 0      , 0      , 100    , 0      
2635, 42.576, , , , 
2636, 42.591, , , , 
2637, 42.602, 0      , 0      , 100    , 0      
2638, 42.615, , , , 
2639, 42.627, , , , 
2640, 42.641, 0      , 0      , 100    , 0      
2641, 42.653, , , , 
2642, 42.666, , , , 
2643, 42.680, 0      , 0      , 100    , 0      
2644, 42.702, , , , 
2645, 42.717, , , , 
2646, 42.738, 0      , 0      , 100    , 0      
2647, 42.754, , , , 
2648, 42.775, , , , 
2649, 42.790, 0      , 0      , 100    , 0      
2650, 42.801, , , , 
2651, 42.814, , , , 
2652, 42.826, 0      , 0      , 100    , 0      
2653, 42.841, , , , 
2654, 42.852, , , , 
2655, 42.865, 0      , 0      , 100    , 0      
2656, 42.879, , , , 
2657, 42.900, , , , 
2658, 42.915, 0      , 0      , 100    , 0      
2659, 42.926, , , , 
2660, 42.938, , , , 
2661, 42.950, 0      , 0      , 100    , 0      
2662, 42.966, , , , 
2663, 42.989, , , , 
2664, 43.001, 0      , 0      , 100    , 0      
2665, 43.013, , , , 
2666, 43.025, , , , 
2667, 43.043, 0      , 0      , 100    , 0      
2668, 43.054, , , , 
2669, 43.067, , , , 
2670, 43.079, 0      , 0      , 100    , 0      
2671, 43.102, , , , 
2672, 43.116, , , , 
2673, 43.140, 0      , 0      , 100    , 0      
2674, 43.152, , , , 
2675, 43.166, , , , 
2676, 43.189, 0      , 0      , 100    , 0      
2677, 43.201, , , , 
2678, 43.216, , , , 
2679, 43.241, 0      , 0      , 100    , 0      
2680, 43.265, , , , 
2681, 43.279, , , , 
2682, 43.299, 0      , 0      , 100    , 0      
2683, 43.315, , , , 
2684, 43.326, , , , 
2685, 43.339, 0      , 0      , 100    , 0      
2686, 43.364, , , , 
2687, 43.377, , , , 
2688, 43.390, 0      , 0      , 100    , 0      
2689, 43.401, , , , 
2690, 43.412, , , , 
2691, 43.425, 0      , 0      , 100    , 0      
2692, 43.441, , , , 
2693, 43.464, , , , 
2694, 43.476, 0      , 0      , 100    , 0      
2695, 43.490, , , , 
2696, 43.502, , , , 
2697, 43.516, 0      , 0      , 100    , 0      
2698, 43.538, , , , 
2699, 43.551, , , , 
2700, 43.565, 0      , 0      , 100    , 0      
2701, 43.577, , , , 
2702, 43.591, , , , 
2703, 43.615, 0      , 0      , 100    , 0      
2704, 43.630, , , , 
2705, 43.651, , , , 
2706, 43.666, 0      , 0      , 100    , 0      
2707, 43.679, , , , 
2708, 43.691, , , , 
2709, 43.713, 0      , 0      , 100    , 0      
2710, 43.740, , , , 
2711, 43.751, , , , 
2712, 43.766, 0      , 0      , 100    , 0      
2713, 43.777, , , , 
2714, 43.789, , , , 
2715, 43.814, 0      , 0      , 100    , 0      
2716, 43.825, , , , 
2717, 43.840, , , , 
2718, 43.851, 0      , 0      , 100    , 0      
2719, 43.864, , , , 
2720, 43.876, , , , 
2721, 43.891, 0      , 0      , 100    , 0      
2722, 43.905, , , , 
2723, 43.925, , , , 
2724, 43.939, 0      , 0      , 100    , 0      
2725, 43.964, , , , 
2726, 43.977, , , , 
2727, 43.990, 0      , 0      , 100    , 0      
2728, 44.001, , , , 
2729, 44.012, , , , 
2730, 44.025, 0      , 0      , 100    , 0      
2731, 44.042, , , , 
2732, 44.064, , , , 
2733, 44.090, 0      , 0      , 100    , 0      
2734, 44.101, , , , 
2735, 44.116, , , , 
2736, 44.139, 0      , 0      , 100    , 0      
2737, 44.154, , , , 
2738, 44.174, , , , 
2739, 44.190, 0      , 0      , 100    , 0      
2740, 44.201, , , , 
2741, 44.214, , , , 
2742, 44.226, 0      , 0      , 100    , 0      
2743, 44.240, , , , 
2744, 44.252, , , , 
2745, 44.266, 0      , 0      , 100    , 0      
2746, 44.290, , , , 
2747, 44.304, , , , 
2748, 44.324, 0      , 0      , 100    , 0      
2749, 44.341, , , , 
2750, 44.363, , , , 
2751, 44.381, 0      , 0      , 100    , 0      
2752, 44.401, , , , 
2753, 44.418, , , , 
2754, 44.439, 0      , 0      , 100    , 0      
2755, 44.451, , , , 
2756, 44.463, , , , 
2757, 44.475, 0      , 0      , 100    , 0      
2758, 44.491, , , , 
2759, 44.502, , , , 
2760, 44.514, 0      , 0      , 100    , 0      
2761, 44.529, , , , 
2762, 44.548, , , , 
2763, 44.564, 0      , 0      , 100    , 0      
2764, 44.576, , , , 
2765, 44.587, , , , 
2766, 44.600, 0      , 0      , 100    , 0      
2767, 44.614, , , , 
2768, 44.625, , , , 
2769, 44.638, 0      , 0      , 100    , 0      
2770, 44.650, , , , 
2771, 44.666, , , , 
2772, 44.689, 0      , 0      , 100    , 0      
2773, 44.701, , , , 
2774, 44.715, , , , 
2775, 44.726, 0      , 0      , 100    , 0      
2776, 44.741, , , , 
2777, 44.752, , , , 
2778, 44.764, 0      , 0      , 100    , 0      
2779, 44.789, , , , 
2780, 44.815, , , , 
2781, 44.840, 0      , 0      , 100    , 0      
2782, 44.854, , , , 
2783, 44.874, , , , 
2784, 44.891, 0      , 0      , 100    , 0      
2785, 44.915, , , , 
2786, 44.939, , , , 
2787, 44.966, 0      , 0      , 100    , 0      
2788, 44.979, , , , 
